user_id,date,income_amount,income_type,budget_cycle,total_expense,saving_amount,saving_rate,food_pct,travel_pct,shopping_pct,bills_pct,subscriptions_pct,others_pct,max_single_expense,num_expense_entries,recurring_expense_ratio,discretionary_expense_ratio,essential_expense_ratio
6528,2024-12-25,350,pocket_money,daily,349.99,0.01,0.0,3.07,5.0,53.47,1.9,13.35,23.21,187.14,9,15.25,76.68,8.07
2960,2025-03-01,3184,pocket_money,weekly,3184.0,0.0,0.0,0.71,23.92,2.47,23.12,46.62,3.17,1484.37,10,69.74,5.64,24.62
4379,2025-01-31,28207,salary,monthly,28207.0,-0.0,-0.0,59.51,3.24,10.31,12.28,11.89,2.77,16787.13,8,24.16,13.08,62.75
1246,2025-03-27,307,pocket_money,daily,307.0,0.0,0.0,5.29,43.2,0.36,43.41,2.8,4.95,133.26,9,46.21,5.31,48.49
5572,2025-03-27,684,salary,daily,684.0,0.0,0.0,28.4,8.54,13.9,29.04,3.8,16.32,198.61,9,32.83,30.23,36.94
8830,2025-04-08,764,salary,daily,764.0,0.0,0.0,5.12,24.31,44.24,0.38,24.81,1.13,338.03,4,25.19,45.38,29.43
2534,2024-12-03,3273,salary,weekly,3273.0,0.0,0.0,3.12,26.82,17.88,4.11,12.67,35.41,1158.88,8,16.78,53.28,29.94
3492,2025-05-01,3022,pocket_money,weekly,3022.0,0.0,0.0,18.04,12.14,3.59,26.13,17.36,22.74,789.54,8,43.49,26.32,30.19
8970,2024-11-29,4272,salary,weekly,4272.0,0.0,0.0,7.78,0.71,43.8,2.78,22.62,22.3,1871.31,8,25.4,66.11,8.49
6596,2024-12-16,11510,pocket_money,monthly,11510.0,0.0,0.0,25.02,8.58,3.67,18.68,33.45,10.6,3850.53,6,52.13,14.27,33.6
1397,2025-01-19,4423,pocket_money,weekly,4422.99,0.01,0.0,4.82,1.88,21.72,9.15,25.99,36.44,1611.54,5,35.14,58.15,6.7
7495,2025-01-15,576,salary,daily,576.0,0.0,0.0,1.15,14.36,6.81,31.41,16.42,29.85,180.9,12,47.83,36.66,15.51
2377,2025-05-08,682,pocket_money,daily,682.0,0.0,0.0,33.23,1.24,6.36,23.41,22.97,12.8,226.61,5,46.38,19.16,34.46
5627,2025-01-10,21117,salary,monthly,21117.0,0.0,0.0,15.71,20.92,16.09,31.35,4.62,11.32,6619.7,10,35.96,27.41,36.63
9636,2025-01-28,3210,salary,weekly,3210.0,-0.0,-0.0,21.45,21.03,0.03,0.29,37.82,19.39,1213.92,3,38.1,19.42,42.48
1685,2025-02-06,9381,pocket_money,monthly,9381.01,-0.01,-0.0,20.77,13.38,0.16,16.57,42.75,6.37,4010.69,7,59.33,6.53,34.14
3352,2025-05-14,29664,pocket_money,monthly,29664.01,-0.01,-0.0,4.57,12.63,10.55,6.87,33.84,31.53,10039.12,6,40.72,42.08,17.2
9181,2025-03-09,4526,salary,weekly,4526.0,0.0,0.0,13.65,10.64,8.16,19.73,16.56,31.27,1415.22,9,36.29,39.43,24.29
3984,2025-05-02,23493,salary,monthly,23493.0,0.0,0.0,8.19,38.69,4.27,16.92,7.06,24.88,9088.82,8,23.98,29.14,46.87
3182,2025-03-11,15695,pocket_money,monthly,15695.0,0.0,0.0,0.01,20.5,2.61,24.7,19.13,33.05,5186.94,3,43.83,35.66,20.51
8515,2025-04-08,2143,salary,weekly,2143.0,0.0,0.0,5.07,26.49,7.5,11.35,30.41,19.19,651.69,8,41.76,26.69,31.55
1433,2025-04-28,19753,pocket_money,monthly,19753.0,0.0,0.0,9.65,30.21,36.68,0.01,3.67,19.78,7245.48,11,3.68,56.46,39.86
2340,2025-04-07,718,pocket_money,daily,717.99,0.01,0.0,3.67,30.63,31.05,23.19,5.87,5.58,222.97,5,29.06,36.64,34.3
5654,2025-01-18,1852,salary,weekly,1852.0,0.0,0.0,1.02,41.06,0.56,16.35,15.09,25.92,760.36,8,31.44,26.49,42.08
6060,2024-11-21,592,salary,daily,591.99,0.01,0.0,7.39,8.16,4.74,0.62,75.3,3.78,445.8,7,75.93,8.52,15.55
8883,2025-03-07,3309,pocket_money,weekly,3309.01,-0.01,-0.0,27.29,12.02,0.02,15.06,21.51,24.11,902.89,7,36.57,24.13,39.3
1304,2025-02-24,29952,salary,monthly,29952.0,0.0,0.0,17.28,27.07,17.53,22.12,13.9,2.11,8107.9,10,36.02,19.63,44.35
6990,2025-02-15,590,pocket_money,daily,590.0,0.0,0.0,0.12,9.83,46.25,16.0,9.36,18.43,272.89,6,25.36,64.68,9.95
6121,2025-04-26,1765,pocket_money,weekly,1765.01,-0.01,-0.0,1.1,0.01,32.29,28.81,31.97,5.81,569.98,10,60.79,38.11,1.11
7085,2025-03-02,331,pocket_money,daily,330.99,0.01,0.0,10.93,6.5,28.26,11.95,0.21,42.15,139.53,7,12.16,70.41,17.43
6876,2025-05-15,240,salary,daily,240.0,0.0,0.0,1.2,7.38,45.1,6.33,16.83,23.16,108.24,11,23.16,68.26,8.58
6747,2025-03-16,7462,pocket_money,monthly,7462.0,0.0,0.0,11.58,17.34,11.34,48.11,10.28,1.34,3590.34,4,58.4,12.68,28.92
8258,2025-03-31,526,salary,daily,526.01,-0.01,-0.0,0.76,3.0,0.87,12.78,32.34,50.26,264.37,12,45.12,51.13,3.75
2652,2025-03-14,24043,salary,monthly,24043.0,0.0,0.0,66.9,13.68,9.16,1.41,0.0,8.84,16084.64,8,1.42,18.0,80.58
9336,2024-12-28,2587,salary,weekly,2587.01,-0.01,-0.0,23.76,14.38,3.99,23.47,4.08,30.32,784.42,4,27.55,34.31,38.14
2250,2025-01-29,18552,salary,monthly,18551.99,0.01,0.0,31.51,22.99,8.19,0.08,26.41,10.81,5846.05,5,26.49,19.01,54.51
7758,2025-03-15,9286,pocket_money,monthly,9286.02,-0.02,-0.0,7.76,11.5,10.94,7.47,30.52,31.8,2953.4,6,38.0,42.75,19.26
6605,2025-02-10,228,salary,daily,228.0,0.0,0.0,16.54,9.55,1.86,31.75,4.43,35.87,81.79,6,36.18,37.73,26.09
7240,2025-02-13,29671,salary,monthly,29670.99,0.01,0.0,8.54,25.02,10.21,5.17,4.16,46.9,13915.31,10,9.33,57.11,33.56
3487,2025-01-25,787,salary,daily,787.0,0.0,0.0,18.68,4.91,28.22,1.99,25.97,20.23,222.06,7,27.96,48.45,23.59
2463,2024-12-19,507,salary,daily,506.99,0.01,0.0,26.43,1.39,8.16,33.34,15.79,14.89,169.02,11,49.12,23.06,27.82
7436,2025-04-11,4674,salary,weekly,4674.0,0.0,0.0,12.93,33.04,19.28,13.78,11.53,9.44,1544.14,8,25.31,28.72,45.97
7648,2024-11-29,3502,salary,weekly,3502.0,0.0,0.0,7.29,35.81,21.1,22.44,0.37,12.98,1254.07,3,22.81,34.08,43.1
1816,2024-12-23,2361,pocket_money,weekly,2360.99,0.01,0.0,30.23,8.74,34.51,10.98,2.03,13.51,814.76,8,13.01,48.02,38.97
4490,2025-01-12,4106,pocket_money,weekly,4105.99,0.01,0.0,5.27,29.64,12.75,10.84,13.7,27.8,1217.08,3,24.54,40.55,34.91
5555,2025-04-16,1161,salary,weekly,1161.0,0.0,0.0,8.78,35.38,22.83,13.8,5.26,13.94,410.76,12,19.07,36.77,44.16
8834,2025-01-24,2408,pocket_money,weekly,2408.0,0.0,0.0,42.55,4.99,18.71,10.23,1.59,21.94,1024.52,8,11.81,40.65,47.54
4540,2025-01-05,27878,salary,monthly,27878.0,0.0,0.0,12.7,1.07,48.25,2.51,23.66,11.81,13451.65,9,26.17,60.06,13.77
1173,2024-11-24,1869,salary,weekly,1869.01,-0.01,-0.0,1.6,9.23,20.34,4.58,36.65,27.61,684.97,4,41.23,47.94,10.83
7448,2025-05-01,4559,pocket_money,weekly,4559.02,-0.02,-0.0,9.08,1.8,47.28,23.19,15.79,2.86,2155.3,11,38.99,50.14,10.88
1944,2025-02-16,471,salary,daily,471.01,-0.01,-0.0,22.43,0.95,13.12,7.6,46.9,9.0,220.88,7,54.49,22.13,23.38
5740,2025-03-27,566,salary,daily,566.01,-0.01,-0.0,46.56,1.33,11.43,17.77,13.4,9.51,263.55,9,31.17,20.94,47.89
4767,2025-03-09,4268,pocket_money,weekly,4268.0,0.0,0.0,17.11,0.66,14.96,43.12,6.17,17.98,1840.51,7,49.29,32.93,17.78
8253,2024-11-23,1023,salary,weekly,1023.0,0.0,0.0,23.64,20.53,15.63,4.36,30.27,5.57,309.66,7,34.63,21.2,44.17
9015,2024-12-10,20150,salary,monthly,20150.0,0.0,0.0,28.92,2.55,36.96,0.62,15.93,15.03,7447.7,4,16.54,51.99,31.47
1467,2025-02-06,760,pocket_money,daily,760.0,0.0,0.0,3.19,15.96,9.56,26.19,4.33,40.77,309.87,10,30.52,50.33,19.15
1720,2025-03-27,4600,salary,weekly,4600.01,-0.01,-0.0,25.37,27.05,8.13,26.62,11.86,0.98,1244.35,11,38.48,9.1,52.42
3217,2025-01-21,12146,salary,monthly,12146.01,-0.01,-0.0,16.47,19.59,16.49,6.09,37.65,3.7,4573.09,6,43.74,20.2,36.06
3152,2025-03-29,16126,salary,monthly,16125.99,0.01,0.0,35.08,11.87,8.5,2.42,16.24,25.9,5656.94,7,18.66,34.39,46.94
1214,2025-02-28,21484,pocket_money,monthly,21484.01,-0.01,-0.0,13.79,9.17,4.42,56.77,2.56,13.29,12195.92,10,59.32,17.72,22.96
6271,2024-11-30,1385,salary,weekly,1385.02,-0.02,-0.0,27.83,6.56,16.64,9.9,32.25,6.81,446.71,10,42.15,23.45,34.4
9425,2024-12-19,20060,pocket_money,monthly,20060.01,-0.01,-0.0,10.49,42.48,13.41,9.85,9.81,13.96,8520.83,10,19.66,27.37,52.97
3426,2025-02-25,19233,salary,monthly,19233.01,-0.01,-0.0,19.03,6.4,32.05,0.75,13.76,28.01,6164.48,11,14.51,60.06,25.43
1760,2025-01-29,4768,pocket_money,weekly,4768.0,0.0,0.0,12.74,5.0,8.83,15.89,28.48,29.06,1385.59,8,44.36,37.89,17.74
2913,2024-11-19,352,pocket_money,daily,352.0,-0.0,-0.0,41.24,1.99,40.43,11.7,0.4,4.24,145.15,3,12.11,44.67,43.22
1801,2025-02-17,266,salary,daily,266.0,0.0,0.0,15.11,12.94,4.03,17.96,31.89,18.06,84.83,8,49.85,22.09,28.06
1891,2024-12-31,11352,salary,monthly,11352.0,0.0,0.0,32.94,27.54,12.53,8.87,7.45,10.67,3739.7,8,16.32,23.19,60.48
2567,2024-12-28,693,salary,daily,693.0,0.0,0.0,9.51,0.02,7.37,6.14,45.46,31.52,315.02,6,51.59,38.88,9.52
6698,2025-01-06,1008,pocket_money,weekly,1008.0,0.0,0.0,1.84,0.36,2.01,67.15,22.41,6.23,676.87,7,89.56,8.25,2.19
2773,2025-01-22,12371,salary,monthly,12371.0,0.0,0.0,7.7,41.01,4.4,16.56,24.81,5.52,5073.6,7,41.38,9.92,48.71
9017,2025-05-01,587,salary,daily,587.0,0.0,0.0,31.24,0.83,22.33,15.23,11.69,18.68,183.37,6,26.92,41.01,32.07
2713,2025-04-28,7013,salary,monthly,7013.01,-0.01,-0.0,6.46,27.24,14.02,46.15,0.37,5.77,3236.27,4,46.51,19.79,33.7
5163,2024-12-19,349,pocket_money,daily,349.0,0.0,0.0,8.84,16.09,20.91,3.72,49.51,0.93,172.8,7,53.23,21.84,24.93
4533,2025-02-07,453,pocket_money,daily,453.0,0.0,0.0,0.0,3.92,11.9,5.14,0.51,78.54,355.77,3,5.65,90.44,3.92
9916,2025-02-25,395,pocket_money,daily,394.99,0.01,0.0,38.28,23.53,2.73,11.82,11.7,11.93,151.2,12,23.52,14.66,61.81
5722,2025-03-15,3975,salary,weekly,3975.01,-0.01,-0.0,23.91,25.3,12.62,8.33,4.48,25.36,1007.97,7,12.8,37.98,49.22
6942,2025-01-08,18455,salary,monthly,18455.01,-0.01,-0.0,17.3,7.16,21.45,4.66,13.2,36.23,6685.87,8,17.87,57.68,24.46
2976,2025-05-01,3427,pocket_money,weekly,3427.0,0.0,0.0,33.91,39.85,1.28,19.33,1.12,4.51,1365.72,3,20.45,5.79,73.76
6666,2025-01-19,7708,salary,monthly,7707.99,0.01,0.0,10.31,31.44,22.32,7.88,20.97,7.07,2423.52,11,28.86,29.39,41.75
5047,2025-05-12,597,pocket_money,daily,596.99,0.01,0.0,3.09,2.25,0.76,12.91,72.53,8.46,433.01,7,85.44,9.22,5.34
6393,2025-03-30,694,pocket_money,daily,693.99,0.01,0.0,0.55,14.46,56.54,15.07,5.44,7.93,392.39,3,20.52,64.47,15.01
4681,2025-05-03,14754,salary,monthly,14754.0,0.0,0.0,19.86,10.53,19.97,21.73,9.37,18.54,3206.73,11,31.1,38.51,30.39
6816,2025-05-06,2595,salary,weekly,2595.01,-0.01,-0.0,21.06,0.38,32.07,6.79,17.63,22.06,832.3,11,24.43,54.13,21.44
9967,2025-01-02,2053,pocket_money,weekly,2052.99,0.01,0.0,17.92,5.61,14.66,54.82,2.14,4.84,1125.5,7,56.96,19.5,23.54
2258,2025-02-21,384,pocket_money,daily,384.0,0.0,0.0,27.82,23.35,27.48,2.59,16.83,1.93,106.82,11,19.42,29.41,51.17
7653,2025-01-06,10660,salary,monthly,10660.01,-0.01,-0.0,15.53,20.35,4.66,30.61,13.22,15.64,3262.97,9,43.83,20.29,35.87
7378,2025-01-28,1314,pocket_money,weekly,1314.0,0.0,0.0,4.1,8.53,15.27,37.28,17.29,17.54,489.87,7,54.57,32.81,12.63
9646,2024-12-22,1439,salary,weekly,1439.01,-0.01,-0.0,6.51,4.29,12.01,61.84,12.08,3.27,889.88,8,73.92,15.28,10.8
3743,2025-03-10,10642,pocket_money,monthly,10642.01,-0.01,-0.0,8.52,8.38,6.84,9.59,53.55,13.12,5698.91,10,63.14,19.96,16.9
8746,2025-04-15,2364,salary,weekly,2364.01,-0.01,-0.0,23.59,16.99,15.26,5.0,30.82,8.35,728.47,6,35.81,23.61,40.58
1961,2024-11-25,4197,salary,weekly,4197.0,0.0,0.0,10.63,40.26,1.07,24.6,15.8,7.62,1689.85,10,40.41,8.7,50.9
6272,2025-01-01,1301,salary,weekly,1301.01,-0.01,-0.0,3.38,33.64,18.51,3.05,15.86,25.56,437.6,3,18.91,44.07,37.02
6414,2024-11-20,6756,pocket_money,monthly,6756.0,0.0,0.0,54.41,13.99,9.88,3.99,16.2,1.52,3676.18,3,20.19,11.4,68.4
4710,2025-04-07,10067,pocket_money,monthly,10066.99,0.01,0.0,6.56,28.56,14.51,32.51,5.87,11.98,3273.1,11,38.39,26.49,35.12
6208,2025-01-30,1100,pocket_money,weekly,1100.0,0.0,0.0,29.27,16.06,28.01,2.57,13.84,10.25,321.98,12,16.42,38.25,45.33
6678,2025-03-15,22414,salary,monthly,22414.01,-0.01,-0.0,7.0,14.72,12.04,2.37,21.97,41.91,9393.7,9,24.34,53.95,21.71
7309,2025-01-19,3991,salary,weekly,3991.01,-0.01,-0.0,31.56,0.36,22.48,3.91,0.48,41.21,1644.83,7,4.39,63.69,31.92
3087,2024-12-14,2240,pocket_money,weekly,2240.0,-0.0,-0.0,27.18,6.56,7.78,2.46,50.65,5.36,1134.66,12,53.11,13.14,33.74
9180,2024-12-13,621,pocket_money,daily,621.0,0.0,0.0,26.62,6.64,5.43,7.9,18.74,34.67,215.33,11,26.63,40.1,33.26
1249,2025-03-11,26393,salary,monthly,26393.0,0.0,0.0,24.99,9.68,12.4,12.13,29.07,11.73,7673.13,7,41.21,24.13,34.67
7066,2025-04-23,3078,salary,weekly,3078.0,0.0,0.0,17.0,5.81,3.87,10.31,31.98,31.04,984.22,10,42.28,34.91,22.81
4065,2025-01-05,4050,salary,weekly,4049.99,0.01,0.0,12.38,9.6,2.61,12.11,16.01,47.28,1915.01,11,28.12,49.89,21.98
4964,2025-03-25,10669,pocket_money,monthly,10668.99,0.01,0.0,16.65,51.85,19.83,3.42,2.72,5.53,5531.71,9,6.14,25.36,68.5
5444,2025-01-14,9471,pocket_money,monthly,9471.0,-0.0,-0.0,5.34,14.54,29.5,38.82,6.17,5.62,3677.11,5,45.0,35.13,19.88
9414,2025-03-13,731,salary,daily,731.0,0.0,0.0,13.19,3.75,3.55,31.93,43.87,3.72,320.7,3,75.8,7.27,16.93
6197,2025-01-26,397,pocket_money,daily,397.0,0.0,0.0,7.22,0.18,40.3,9.75,17.14,25.43,159.98,5,26.88,65.72,7.4
4702,2025-03-21,2851,pocket_money,weekly,2850.99,0.01,0.0,18.38,23.47,15.68,8.78,31.82,1.87,907.2,4,40.6,17.55,41.85
5477,2025-01-13,20320,salary,monthly,20320.01,-0.01,-0.0,11.53,20.19,11.54,31.69,0.05,24.99,6439.86,4,31.74,36.53,31.72
2782,2025-04-23,22402,salary,monthly,22402.0,0.0,0.0,3.56,2.58,2.68,23.44,31.15,36.58,8195.76,4,54.59,39.26,6.14
2021,2025-01-09,27222,salary,monthly,27222.0,0.0,0.0,49.57,12.65,3.67,2.05,14.94,17.11,13494.84,4,16.99,20.78,62.23
7945,2024-11-25,497,pocket_money,daily,497.0,0.0,0.0,9.25,9.57,30.05,1.05,32.92,17.16,163.61,3,33.97,47.21,18.82
5630,2025-04-02,323,salary,daily,323.0,0.0,0.0,8.24,3.0,30.42,9.1,14.11,35.12,113.45,8,23.21,65.55,11.24
6545,2025-01-09,3749,salary,weekly,3748.99,0.01,0.0,3.96,67.36,4.11,17.49,3.88,3.2,2525.29,11,21.37,7.31,71.32
2244,2025-03-17,20005,pocket_money,monthly,20004.99,0.01,0.0,2.33,37.12,8.37,25.2,16.69,10.3,7425.1,3,41.88,18.67,39.45
5071,2025-01-19,16968,pocket_money,monthly,16967.99,0.01,0.0,0.04,39.34,6.91,15.36,33.88,4.47,6675.13,6,49.24,11.38,39.38
5717,2024-12-02,22273,salary,monthly,22273.01,-0.01,-0.0,9.73,37.81,14.02,11.66,3.92,22.85,8422.12,5,15.58,36.87,47.54
7716,2025-02-23,1130,pocket_money,weekly,1129.99,0.01,0.0,8.39,0.92,53.22,33.8,2.21,1.45,601.39,9,36.01,54.68,9.32
3856,2025-05-17,21936,pocket_money,monthly,21936.0,0.0,0.0,14.06,39.54,0.29,39.67,4.63,1.82,8703.07,3,44.3,2.11,53.59
5476,2025-02-07,318,salary,daily,318.0,0.0,0.0,1.97,55.14,3.11,8.38,20.2,11.19,175.34,9,28.58,14.31,57.11
6985,2025-04-20,17203,salary,monthly,17203.01,-0.01,-0.0,35.97,5.5,35.88,1.25,3.14,18.25,6187.96,5,4.39,54.13,41.48
6521,2025-01-11,17017,salary,monthly,17017.01,-0.01,-0.0,2.0,8.81,32.28,7.31,45.02,4.58,7661.23,8,52.33,36.86,10.81
5354,2025-01-27,314,salary,daily,313.99,0.01,0.0,3.65,0.2,14.89,38.79,2.17,40.3,126.53,12,40.96,55.19,3.85
8457,2025-03-14,4598,pocket_money,monthly,4598.01,-0.01,-0.0,7.68,13.32,25.83,9.99,9.27,33.91,1559.19,3,19.26,59.74,21.0
5541,2025-01-26,577,salary,daily,577.01,-0.01,-0.0,8.83,0.45,1.02,8.57,13.93,67.2,387.74,10,22.5,68.22,9.28
6748,2025-04-18,4604,salary,weekly,4603.99,0.01,0.0,20.27,4.26,27.07,7.65,7.59,33.15,1526.33,11,15.24,60.23,24.54
6643,2025-02-10,4465,pocket_money,weekly,4465.0,0.0,0.0,0.41,10.88,21.69,20.68,32.52,13.82,1451.84,4,53.2,35.51,11.29
3424,2024-12-03,641,salary,daily,641.0,-0.0,-0.0,44.37,39.26,4.13,10.06,0.88,1.3,284.41,10,10.94,5.43,83.63
7280,2024-12-17,28150,pocket_money,monthly,28150.0,0.0,0.0,12.92,27.54,8.78,9.78,7.04,33.94,9555.24,11,16.82,42.72,40.46
7829,2025-01-10,2882,pocket_money,weekly,2882.01,-0.01,-0.0,8.13,7.42,29.7,12.74,14.24,27.77,855.95,10,26.98,57.47,15.55
1264,2025-05-08,5426,pocket_money,monthly,5426.0,-0.0,-0.0,61.83,3.36,18.05,2.07,8.6,6.1,3354.76,11,10.67,24.14,65.19
3748,2024-12-05,1478,salary,weekly,1477.99,0.01,0.0,13.44,20.63,37.48,2.4,12.94,13.12,553.94,4,15.34,50.59,34.07
8459,2024-12-08,5759,pocket_money,monthly,5759.0,0.0,0.0,2.1,1.01,15.21,44.77,4.57,32.34,2578.1,10,49.34,47.55,3.11
5945,2025-03-28,1407,pocket_money,weekly,1407.0,0.0,0.0,8.58,0.01,11.0,28.77,46.77,4.87,658.01,11,75.54,15.87,8.59
8266,2025-05-06,1472,pocket_money,weekly,1472.0,0.0,0.0,0.21,0.94,27.17,12.74,5.07,53.88,793.06,8,17.81,81.05,1.15
4637,2025-04-03,586,pocket_money,daily,585.99,0.01,0.0,7.9,16.93,22.3,18.65,15.54,18.69,130.65,6,34.18,40.99,24.83
5963,2025-01-01,714,pocket_money,daily,714.0,0.0,0.0,18.76,4.16,13.28,3.08,10.44,50.27,358.94,3,13.52,63.55,22.92
7730,2025-01-18,10838,salary,monthly,10838.0,0.0,0.0,19.1,14.64,17.26,27.1,19.56,2.34,2937.19,5,46.66,19.6,33.74
5628,2024-12-11,15489,pocket_money,monthly,15488.99,0.01,0.0,33.7,28.81,5.46,6.12,1.67,24.24,5220.26,6,7.79,29.7,62.51
6071,2025-04-19,593,salary,daily,593.0,0.0,0.0,4.2,25.04,19.07,4.35,16.76,30.57,181.3,8,21.11,49.65,29.24
1791,2025-04-29,4985,salary,weekly,4985.0,0.0,0.0,22.02,2.96,15.35,21.31,17.85,20.52,1097.6,8,39.15,35.87,24.98
3982,2025-04-09,484,salary,daily,484.01,-0.01,-0.0,28.27,34.82,0.74,17.07,0.06,19.04,168.54,6,17.13,19.78,63.1
1090,2025-02-12,6640,salary,monthly,6639.99,0.01,0.0,1.6,58.69,12.09,12.21,8.49,6.91,3897.31,10,20.7,19.0,60.3
6069,2024-12-07,1901,salary,weekly,1900.99,0.01,0.0,1.65,1.23,8.25,14.11,22.69,52.07,989.9,6,36.8,60.32,2.88
3219,2024-11-23,514,pocket_money,daily,514.0,0.0,0.0,9.86,43.32,9.74,25.96,1.54,9.59,222.67,7,27.5,19.32,53.18
7516,2025-04-28,250,pocket_money,daily,250.0,0.0,0.0,45.19,3.3,11.35,27.16,12.42,0.58,112.97,3,39.58,11.93,48.49
7735,2024-12-21,2246,pocket_money,weekly,2246.0,0.0,0.0,2.93,1.59,23.0,8.99,50.67,12.83,1137.95,7,59.65,35.83,4.52
8687,2024-12-29,1953,pocket_money,weekly,1953.0,0.0,0.0,21.34,0.26,0.29,7.11,4.27,66.74,1303.4,5,11.38,67.02,21.6
2286,2025-03-12,546,pocket_money,daily,546.0,-0.0,-0.0,20.26,8.43,20.48,43.4,0.25,7.18,236.97,5,43.65,27.66,28.69
6457,2025-01-24,624,pocket_money,daily,623.99,0.01,0.0,1.39,9.93,35.29,22.75,21.83,8.82,220.19,9,44.58,44.1,11.32
7223,2024-12-06,685,pocket_money,daily,684.99,0.01,0.0,5.65,38.16,7.22,6.74,20.54,21.68,261.43,5,27.28,28.9,43.81
9925,2024-11-27,16512,pocket_money,monthly,16512.0,-0.0,-0.0,28.05,27.36,10.83,11.01,19.31,3.44,4632.15,3,30.32,14.27,55.41
2277,2024-12-22,4238,salary,weekly,4238.0,0.0,0.0,6.35,30.06,0.88,25.01,25.3,12.39,1273.9,5,50.32,13.27,36.41
7790,2024-12-16,434,pocket_money,daily,434.0,0.0,0.0,8.48,20.17,6.02,25.56,23.92,15.85,110.91,8,49.48,21.88,28.65
4422,2025-01-10,3531,salary,weekly,3531.0,0.0,0.0,1.58,25.25,26.8,0.77,17.42,28.17,994.53,12,18.2,54.97,26.83
3269,2024-12-27,359,pocket_money,daily,359.01,-0.01,-0.0,36.16,9.66,4.94,35.91,5.7,7.64,129.82,12,41.61,12.58,45.82
4301,2025-01-02,8041,pocket_money,monthly,8041.01,-0.01,-0.0,10.59,7.09,13.11,35.82,26.23,7.17,2880.06,10,62.04,20.28,17.68
7330,2025-02-28,21219,salary,monthly,21219.0,0.0,0.0,13.57,29.64,6.94,1.97,40.6,7.29,8614.52,11,42.56,14.22,43.21
3243,2024-11-26,4789,pocket_money,weekly,4788.99,0.01,0.0,42.14,14.9,11.26,7.46,6.16,18.07,2018.19,11,13.62,29.33,57.04
6076,2024-12-06,6308,salary,monthly,6307.99,0.01,0.0,9.26,33.59,5.97,20.64,30.34,0.19,2118.78,9,50.99,6.16,42.85
3394,2025-01-26,7687,pocket_money,monthly,7687.01,-0.01,-0.0,16.9,9.48,29.19,11.39,32.28,0.77,2481.06,7,43.66,29.96,26.38
3229,2025-02-28,1380,pocket_money,weekly,1380.0,0.0,0.0,9.27,1.89,2.63,40.85,15.51,29.86,563.76,9,56.36,32.49,11.15
6885,2025-03-23,2242,salary,weekly,2241.99,0.01,0.0,13.02,15.74,5.66,5.22,30.0,30.37,680.87,8,35.21,36.03,28.76
6880,2025-03-10,28808,pocket_money,monthly,28808.0,-0.0,-0.0,29.97,42.71,5.26,1.13,16.22,4.71,12302.95,7,17.35,9.97,72.68
1810,2025-04-01,13450,salary,monthly,13450.0,0.0,0.0,14.31,19.61,1.41,3.32,1.23,60.11,8084.66,10,4.56,61.52,33.92
6403,2025-02-09,3119,pocket_money,weekly,3119.0,0.0,0.0,4.15,27.07,26.53,16.98,10.53,14.75,844.43,10,27.5,41.28,31.22
7561,2025-05-13,207,salary,daily,207.0,0.0,0.0,2.7,11.91,3.7,16.83,14.42,50.44,104.41,7,31.25,54.14,14.61
9250,2025-01-29,29167,pocket_money,monthly,29167.0,0.0,0.0,56.27,5.05,3.97,2.6,9.52,22.59,16413.47,8,12.12,26.56,61.33
5007,2024-11-21,260,salary,daily,260.0,0.0,0.0,9.25,1.44,27.78,4.35,1.75,55.43,144.12,3,6.1,83.21,10.69
7158,2025-01-31,2878,salary,weekly,2878.0,0.0,0.0,20.83,7.7,5.21,4.85,5.65,55.77,1604.97,9,10.5,60.98,28.52
8753,2025-02-02,27764,pocket_money,monthly,27764.0,0.0,0.0,6.07,18.6,7.08,13.41,3.78,51.06,14175.45,5,17.19,58.14,24.67
9378,2025-01-01,3489,salary,weekly,3489.0,0.0,0.0,6.44,0.86,11.24,1.8,60.64,19.02,2115.71,6,62.44,30.26,7.3
7997,2025-02-19,29819,pocket_money,monthly,29818.98,0.02,0.0,21.81,10.78,2.03,41.72,11.23,12.43,12441.23,12,52.95,14.46,32.59
6034,2025-03-22,570,pocket_money,daily,570.01,-0.01,-0.0,1.94,27.2,29.61,21.11,15.18,4.96,168.79,7,36.29,34.57,29.13
9243,2025-01-20,2431,salary,weekly,2431.01,-0.01,-0.0,40.79,4.97,3.31,17.0,31.03,2.91,991.49,10,48.03,6.22,45.75
2223,2024-11-24,17789,pocket_money,monthly,17789.0,0.0,0.0,0.01,7.28,29.62,7.4,40.81,14.88,7260.5,3,48.21,44.5,7.29
2096,2025-04-23,4430,pocket_money,weekly,4430.0,0.0,0.0,12.74,16.25,15.23,22.0,12.68,21.09,974.74,6,34.69,36.32,28.99
8957,2025-01-26,213,salary,daily,213.0,0.0,0.0,5.64,11.11,20.32,14.55,40.79,7.59,86.89,12,55.34,27.91,16.75
6778,2025-05-03,1655,salary,weekly,1654.99,0.01,0.0,13.81,12.89,11.09,16.02,22.17,24.02,397.56,7,38.19,35.11,26.69
8583,2024-12-18,3958,salary,weekly,3958.01,-0.01,-0.0,32.63,28.93,0.01,30.59,0.26,7.58,1291.45,8,30.85,7.59,61.56
8070,2025-05-15,602,salary,daily,601.99,0.01,0.0,18.64,10.39,7.67,12.87,16.63,33.8,203.48,10,29.5,41.47,29.02
8030,2025-03-01,213,pocket_money,daily,213.0,0.0,0.0,12.72,0.11,20.57,15.24,40.48,10.87,86.23,10,55.73,31.45,12.83
